cluster	gene
Lung endothelial cell(Lung)	E030010A14Rik
Lung endothelial cell(Lung)	Cyth3
Lung endothelial cell(Lung)	Cd9
Lung endothelial cell(Lung)	Clu
Lung endothelial cell(Lung)	Ppm1f
Lung endothelial cell(Lung)	Lphn2
Lung endothelial cell(Lung)	Wfdc1
Lung endothelial cell(Lung)	Tspan15
Lung endothelial cell(Lung)	St6galnac2
Lung endothelial cell(Lung)	Ptprm
Lung endothelial cell(Lung)	St3gal6
Lung endothelial cell(Lung)	Stmn1
Lung endothelial cell(Lung)	Ctnna1
Lung endothelial cell(Lung)	Tjp1
Lung endothelial cell(Lung)	Stxbp6
Lung endothelial cell(Lung)	Rnf144a
Lung endothelial cell(Lung)	Nckap5
Lung endothelial cell(Lung)	Foxp1
Lung endothelial cell(Lung)	Fnbp1l
Lung endothelial cell(Lung)	Trim16
Lung endothelial cell(Lung)	Scarb1
Lung endothelial cell(Lung)	Efnb1
Lung endothelial cell(Lung)	Cadm1
Lung endothelial cell(Lung)	H2-K1
Lung endothelial cell(Lung)	H2-Q7
Lung endothelial cell(Lung)	Clec2d
Lung endothelial cell(Lung)	Cmtm8
Lung endothelial cell(Lung)	Nfkbia
Lung endothelial cell(Lung)	Ddah2
Lung endothelial cell(Lung)	Adrb2
Lung endothelial cell(Lung)	Nrp1
Lung endothelial cell(Lung)	B4galt4
Lung endothelial cell(Lung)	Ahr
Lung endothelial cell(Lung)	Cyb561
Lung endothelial cell(Lung)	Gimap6
Lung endothelial cell(Lung)	Rab11a
Lung endothelial cell(Lung)	Tmem140
Lung endothelial cell(Lung)	Abi3
Lung endothelial cell(Lung)	Elovl5
Lung endothelial cell(Lung)	Oaz2
Lung endothelial cell(Lung)	Cxcr7
Lung endothelial cell(Lung)	H2-Ab1
Lung endothelial cell(Lung)	Dpp4
Lung endothelial cell(Lung)	Pdgfb
Lung endothelial cell(Lung)	Ceacam1
Lung endothelial cell(Lung)	Pard6g
Lung endothelial cell(Lung)	Rhoj
Lung endothelial cell(Lung)	Fas
Lung endothelial cell(Lung)	Gm1821
Lung endothelial cell(Lung)	Cd38
Lung endothelial cell(Lung)	Ehd1
Lung endothelial cell(Lung)	Serinc3
Lung endothelial cell(Lung)	Pdlim1
Lung endothelial cell(Lung)	Tubb2a
Lung endothelial cell(Lung)	Lxn
Lung endothelial cell(Lung)	D4Bwg0951e
Lung endothelial cell(Lung)	Aldh2
Lung endothelial cell(Lung)	Sepp1
Lung endothelial cell(Lung)	Sypl
Lung endothelial cell(Lung)	Hdac7
Lung endothelial cell(Lung)	Fam65a
Lung endothelial cell(Lung)	Ggta1
Lung endothelial cell(Lung)	Dock9
Lung endothelial cell(Lung)	Slc3a2
Lung endothelial cell(Lung)	Maoa
Lung endothelial cell(Lung)	Ier3
Lung endothelial cell(Lung)	Xist
Lung endothelial cell(Lung)	Lamp1
Lung endothelial cell(Lung)	Gngt2
Lung endothelial cell(Lung)	Prkch
Lung endothelial cell(Lung)	Ifitm2
Lung endothelial cell(Lung)	D14Ertd668e
Lung endothelial cell(Lung)	Plscr3
Lung endothelial cell(Lung)	Mesdc1
Lung endothelial cell(Lung)	Ubb
Lung endothelial cell(Lung)	Klf7
Lung endothelial cell(Lung)	Carhsp1
Lung endothelial cell(Lung)	Grasp
Lung endothelial cell(Lung)	Cnn3
Lung endothelial cell(Lung)	Nrarp
Lung endothelial cell(Lung)	Lifr
Lung endothelial cell(Lung)	Asap2
Lung endothelial cell(Lung)	Adam15
Lung endothelial cell(Lung)	Arl2bp
Lung endothelial cell(Lung)	Ccrl2
Lung endothelial cell(Lung)	Prss23
Lung endothelial cell(Lung)	Tspan9
Lung endothelial cell(Lung)	Srgn
Lung endothelial cell(Lung)	Prkd2
Lung endothelial cell(Lung)	Myl12a
Lung endothelial cell(Lung)	2410016O06Rik
Lung endothelial cell(Lung)	Mfng
Lung endothelial cell(Lung)	Snrk
Lung endothelial cell(Lung)	Hlx
Lung endothelial cell(Lung)	Gimap1
Lung endothelial cell(Lung)	Akap2
Lung endothelial cell(Lung)	Rap1a
Lung endothelial cell(Lung)	Aplp2
Lung endothelial cell(Lung)	Vat1
Lung endothelial cell(Lung)	Rhoa
Lung endothelial cell(Lung)	Wars
Lung endothelial cell(Lung)	Cpne8
Lung endothelial cell(Lung)	Laptm4a
Lung endothelial cell(Lung)	Csrnp1
Lung endothelial cell(Lung)	Tmbim6
Lung endothelial cell(Lung)	Tbkbp1
Lung endothelial cell(Lung)	Mfap2
Lung endothelial cell(Lung)	H2-T23
Lung endothelial cell(Lung)	Arhgap29
Lung endothelial cell(Lung)	Atp13a2
Lung endothelial cell(Lung)	Kitl
Lung endothelial cell(Lung)	Fermt2
Lung endothelial cell(Lung)	1810011O10Rik
Lung endothelial cell(Lung)	Gltp
Lung endothelial cell(Lung)	Clic4
Lung endothelial cell(Lung)	Pea15a
Lung endothelial cell(Lung)	Cd24a
Lung endothelial cell(Lung)	App
Lung endothelial cell(Lung)	Sigirr
Lung endothelial cell(Lung)	Gna11
Lung endothelial cell(Lung)	Cdc42ep1
Lung endothelial cell(Lung)	Baiap2
Lung endothelial cell(Lung)	Id3
Lung endothelial cell(Lung)	Cyb5r3
Lung endothelial cell(Lung)	Ets2
Lung endothelial cell(Lung)	Hsp90ab1
Lung endothelial cell(Lung)	Stim2
Lung endothelial cell(Lung)	Rn45s
Lung endothelial cell(Lung)	Plekho1
Lung endothelial cell(Lung)	Mapk3
Lung endothelial cell(Lung)	Rdx
Lung endothelial cell(Lung)	Ifitm3
Lung endothelial cell(Lung)	Anp32a
Lung endothelial cell(Lung)	Sgk1
Lung endothelial cell(Lung)	Tecpr1
Lung endothelial cell(Lung)	Stx3
Lung endothelial cell(Lung)	Sh2d3c
Lung endothelial cell(Lung)	Jam2
Lung endothelial cell(Lung)	Cbfa2t3
Lung endothelial cell(Lung)	Ctla2b
Lung endothelial cell(Lung)	Spnb2
Lung endothelial cell(Lung)	Gbp2
Lung endothelial cell(Lung)	Il4ra
Lung endothelial cell(Lung)	Rhoc
Lung endothelial cell(Lung)	Hspa8
Lung endothelial cell(Lung)	Fez2
Lung endothelial cell(Lung)	9430020K01Rik
Lung endothelial cell(Lung)	Gpr146
Lung endothelial cell(Lung)	Apbb2
Lung endothelial cell(Lung)	Pxdn
Lung endothelial cell(Lung)	Tpst2
Lung endothelial cell(Lung)	Jun
Lung endothelial cell(Lung)	Slc43a3
Lung endothelial cell(Lung)	Stard8
Lung endothelial cell(Lung)	Tjp2
Lung endothelial cell(Lung)	Atp2a3
Lung endothelial cell(Lung)	Klk8
Lung endothelial cell(Lung)	Luzp1
Lung endothelial cell(Lung)	Rac1
Lung endothelial cell(Lung)	Mgll
Lung endothelial cell(Lung)	Mtap7d1
Lung endothelial cell(Lung)	Tapbp
Lung endothelial cell(Lung)	Gnb1
Lung endothelial cell(Lung)	Igfbp4
Lung endothelial cell(Lung)	Cttnbp2nl
Lung endothelial cell(Lung)	Ets1
Lung endothelial cell(Lung)	Arap2
Lung endothelial cell(Lung)	Snx3
Lung endothelial cell(Lung)	Pak4
Lung endothelial cell(Lung)	Ptk2
Lung endothelial cell(Lung)	Enpp4
Lung endothelial cell(Lung)	Tmem184b
Lung endothelial cell(Lung)	Mapt
Lung endothelial cell(Lung)	Gng11
Lung endothelial cell(Lung)	Trim8
Lung endothelial cell(Lung)	Tmem59
Lung endothelial cell(Lung)	Ptprg
Lung endothelial cell(Lung)	Clic1
Lung endothelial cell(Lung)	Nck1
Lung endothelial cell(Lung)	Myl12b
Lung endothelial cell(Lung)	Gbp7
Lung endothelial cell(Lung)	Tubb5
Lung endothelial cell(Lung)	Dram2
Lung endothelial cell(Lung)	Tmcc3
Lung endothelial cell(Lung)	Ctnnd1
Lung endothelial cell(Lung)	Sash1
Lung endothelial cell(Lung)	Myo10
Lung endothelial cell(Lung)	Bag5
Lung endothelial cell(Lung)	Smad7
Lung endothelial cell(Lung)	Psmb10
Lung endothelial cell(Lung)	Gnai2
Lung endothelial cell(Lung)	Pelo
Lung endothelial cell(Lung)	Gimap4
Lung endothelial cell(Lung)	Sorbs3
Lung endothelial cell(Lung)	Lrrc8a
Lung endothelial cell(Lung)	Map3k11
Lung endothelial cell(Lung)	Dynll1
Lung endothelial cell(Lung)	Tapbpl
Lung endothelial cell(Lung)	Lrrc32
Lung endothelial cell(Lung)	Ptma
Lung endothelial cell(Lung)	Gnb2
Lung endothelial cell(Lung)	Parp12
Lung endothelial cell(Lung)	Psmb9
Lung endothelial cell(Lung)	Arf1
Lung endothelial cell(Lung)	Arhgef12
Lung endothelial cell(Lung)	Cd151
Lung endothelial cell(Lung)	Kdsr
Lung endothelial cell(Lung)	Dgkz
Lung endothelial cell(Lung)	Pde4b
Lung endothelial cell(Lung)	Gcc2
Lung endothelial cell(Lung)	Rcsd1
Lung endothelial cell(Lung)	Ywhae
Lung endothelial cell(Lung)	Smarca2
Lung endothelial cell(Lung)	Dnajc8
Lung endothelial cell(Lung)	Notch1
Lung endothelial cell(Lung)	S100a13
Lung endothelial cell(Lung)	Actn4
Lung endothelial cell(Lung)	Cd34
Lung endothelial cell(Lung)	Snrpb
Lung endothelial cell(Lung)	Rhob
Lung endothelial cell(Lung)	Atp1a1
Lung endothelial cell(Lung)	Sec14l1
Lung endothelial cell(Lung)	Bicd2
Lung endothelial cell(Lung)	Aph1a
Lung endothelial cell(Lung)	Ifi47
Lung endothelial cell(Lung)	Ppia
Lung endothelial cell(Lung)	Itgb1
Lung endothelial cell(Lung)	Tnfaip1
Lung endothelial cell(Lung)	Taok2
Lung endothelial cell(Lung)	Plaur
Lung endothelial cell(Lung)	Arhgef3
Lung endothelial cell(Lung)	Hpcal1
Lung endothelial cell(Lung)	Lgals9
Lung endothelial cell(Lung)	Txnip
Lung endothelial cell(Lung)	Cd47
Lung endothelial cell(Lung)	Mkl2
Lung endothelial cell(Lung)	Elovl1
Lung endothelial cell(Lung)	Rtp4
Lung endothelial cell(Lung)	Tap2
Lung endothelial cell(Lung)	Gm12216
Lung endothelial cell(Lung)	Nhlrc2
Lung endothelial cell(Lung)	Cltb
Lung endothelial cell(Lung)	Npdc1
Lung endothelial cell(Lung)	Tpra1
Lung endothelial cell(Lung)	Sh3glb1
Lung endothelial cell(Lung)	BC017612
Lung endothelial cell(Lung)	Tnfrsf1a
Lung endothelial cell(Lung)	Tor3a
Lung endothelial cell(Lung)	Mtus1
Lung endothelial cell(Lung)	Rnpepl1
Lung endothelial cell(Lung)	Dlc1
Lung endothelial cell(Lung)	Mtmr2
Lung endothelial cell(Lung)	St5
Lung endothelial cell(Lung)	Psmb8
Lung endothelial cell(Lung)	Ppp1r2
Lung endothelial cell(Lung)	Epn2
Lung endothelial cell(Lung)	Mxra7
Lung endothelial cell(Lung)	Akr1a1
Lung endothelial cell(Lung)	Sipa1
Lung endothelial cell(Lung)	Guk1
Lung endothelial cell(Lung)	Gimap5
Lung endothelial cell(Lung)	Stom
Lung endothelial cell(Lung)	Stx12
Lung endothelial cell(Lung)	Tuba1a
Lung endothelial cell(Lung)	Icam1
Lung endothelial cell(Lung)	Cyb5
Lung endothelial cell(Lung)	Tspan14
Lung endothelial cell(Lung)	Xaf1
Lung endothelial cell(Lung)	Phldb2
Lung endothelial cell(Lung)	Klf3
Lung endothelial cell(Lung)	Tcf4
Lung endothelial cell(Lung)	1110038F14Rik
Lung endothelial cell(Lung)	Slc16a9
Lung endothelial cell(Lung)	Agfg1
Lung endothelial cell(Lung)	H2-DMb1
Lung endothelial cell(Lung)	Vim
Lung endothelial cell(Lung)	Ehd2
Lung endothelial cell(Lung)	Tubb4b
Lung endothelial cell(Lung)	Dpysl2
Lung endothelial cell(Lung)	Acer3
Lung endothelial cell(Lung)	Qk
Lung endothelial cell(Lung)	Lass4
Lung endothelial cell(Lung)	Ifi35
Lung endothelial cell(Lung)	Irf1
Lung endothelial cell(Lung)	Atp5b
Lung endothelial cell(Lung)	Pnpla2
Lung endothelial cell(Lung)	Scn7a
Lung endothelial cell(Lung)	Rassf1
Lung endothelial cell(Lung)	Tuba1b
Lung endothelial cell(Lung)	Dusp23
Lung endothelial cell(Lung)	Pttg1ip
Lung endothelial cell(Lung)	Tgm2
Lung endothelial cell(Lung)	Prkab1
Lung endothelial cell(Lung)	Rnf215
Lung endothelial cell(Lung)	Ctbp2
Lung endothelial cell(Lung)	Amotl1
Lung endothelial cell(Lung)	Tmod3
Lung endothelial cell(Lung)	Mageh1
Lung endothelial cell(Lung)	Rgl2
Lung endothelial cell(Lung)	Naa20
Lung endothelial cell(Lung)	Hmcn1
Lung endothelial cell(Lung)	Ctnnb1
Lung endothelial cell(Lung)	Inpp5a
Lung endothelial cell(Lung)	Calm1
Lung endothelial cell(Lung)	Smpdl3a
Lung endothelial cell(Lung)	Arpc3
Lung endothelial cell(Lung)	Gcap14
Lung endothelial cell(Lung)	Ubc
Lung endothelial cell(Lung)	Ttyh3
Lung endothelial cell(Lung)	Traf7
Lung endothelial cell(Lung)	Casc4
Lung endothelial cell(Lung)	Leprot
Lung endothelial cell(Lung)	Znrf1
Lung endothelial cell(Lung)	Rsu1
Lung endothelial cell(Lung)	Ankrd46
Lung endothelial cell(Lung)	Bnip2
Lung endothelial cell(Lung)	Phactr2
Lung endothelial cell(Lung)	Tmbim4
Lung endothelial cell(Lung)	Isg15
Lung endothelial cell(Lung)	Capn2
Lung endothelial cell(Lung)	Bin1
Lung endothelial cell(Lung)	Sbds
Lung endothelial cell(Lung)	Homer3
Lung endothelial cell(Lung)	Hoxa5
Lung endothelial cell(Lung)	Spna2
Lung endothelial cell(Lung)	Lpcat3
Lung endothelial cell(Lung)	Sec62
Lung endothelial cell(Lung)	Dnm2
Lung endothelial cell(Lung)	Rab1
Lung endothelial cell(Lung)	Hnrnpf
Lung endothelial cell(Lung)	Tmem63a
Lung endothelial cell(Lung)	Chmp5
Lung endothelial cell(Lung)	Gm6222
Lung endothelial cell(Lung)	Iigp1
Lung endothelial cell(Lung)	Hk1
Lung endothelial cell(Lung)	Vps36
Lung endothelial cell(Lung)	Vamp3
Lung endothelial cell(Lung)	Dusp6
Lung endothelial cell(Lung)	Tmco1
Lung endothelial cell(Lung)	Gnaq
Lung endothelial cell(Lung)	Hist3h2a
Lung endothelial cell(Lung)	Ddx5
Lung endothelial cell(Lung)	Tax1bp1
Lung endothelial cell(Lung)	Adk
Lung endothelial cell(Lung)	Bcl2l1
Lung endothelial cell(Lung)	Myo1c
Lung endothelial cell(Lung)	Inpp5k
Lung endothelial cell(Lung)	Tmed4
Lung endothelial cell(Lung)	S1pr4
Lung endothelial cell(Lung)	Trim35
Lung endothelial cell(Lung)	Mgst3
Lung endothelial cell(Lung)	Slc31a2
Lung endothelial cell(Lung)	Ghr
Lung endothelial cell(Lung)	Ssbp4
Lung endothelial cell(Lung)	St3gal1
Lung endothelial cell(Lung)	Xdh
Lung endothelial cell(Lung)	Mllt4
Lung endothelial cell(Lung)	Abhd16a
Lung endothelial cell(Lung)	Tsc22d1
Lung endothelial cell(Lung)	Pxn
Lung endothelial cell(Lung)	Hspb1
Lung endothelial cell(Lung)	Msn
Lung endothelial cell(Lung)	Tgfb1i1
Lung endothelial cell(Lung)	Avpi1
Lung endothelial cell(Lung)	Pim3
Lung endothelial cell(Lung)	Psme1
Lung endothelial cell(Lung)	Cmtm3
Lung endothelial cell(Lung)	Pomp
Lung endothelial cell(Lung)	Myl6
Lung endothelial cell(Lung)	Csrp2
Lung endothelial cell(Lung)	Hes1
Lung endothelial cell(Lung)	Qsox1
Lung endothelial cell(Lung)	Lrrc58
Lung endothelial cell(Lung)	Serinc1
Lung endothelial cell(Lung)	Cr1l
Lung endothelial cell(Lung)	Nol7
Lung endothelial cell(Lung)	Slc50a1
Lung endothelial cell(Lung)	Dnaja1
Lung endothelial cell(Lung)	Ptp4a3
Lung endothelial cell(Lung)	Tmem204
Lung endothelial cell(Lung)	Triobp
Lung endothelial cell(Lung)	Il3ra
Lung endothelial cell(Lung)	Kctd10
Lung endothelial cell(Lung)	Rab5c
Lung endothelial cell(Lung)	Meis1
Lung endothelial cell(Lung)	Sep15
Lung endothelial cell(Lung)	Rps4y2
Lung endothelial cell(Lung)	Eif4h
Lung endothelial cell(Lung)	Mdfic
Lung endothelial cell(Lung)	Sod1
Lung endothelial cell(Lung)	Pqlc1
Lung endothelial cell(Lung)	Tap1
Lung endothelial cell(Lung)	Srpr
Lung endothelial cell(Lung)	Cmtm6
Lung endothelial cell(Lung)	Arid5b
Lung endothelial cell(Lung)	Psme2
Lung endothelial cell(Lung)	Map1lc3a
Lung endothelial cell(Lung)	Utrn
Lung endothelial cell(Lung)	Dhrs3
Lung endothelial cell(Lung)	Sptlc2
Lung endothelial cell(Lung)	Uqcrb
Lung endothelial cell(Lung)	Arrb1
Lung endothelial cell(Lung)	P2rx4
Lung endothelial cell(Lung)	Clptm1
Lung endothelial cell(Lung)	Rnf187
Lung endothelial cell(Lung)	Atp2b1
Lung endothelial cell(Lung)	Arl4a
Lung endothelial cell(Lung)	Arpc1a
Lung endothelial cell(Lung)	Syne1
Lung endothelial cell(Lung)	Lbr
Lung endothelial cell(Lung)	Zcrb1
Lung endothelial cell(Lung)	Cxcl12
Lung endothelial cell(Lung)	Cpd
Lung endothelial cell(Lung)	Calr
Lung endothelial cell(Lung)	Sdhb
Lung endothelial cell(Lung)	Psma6
Lung endothelial cell(Lung)	0610010K14Rik
Lung endothelial cell(Lung)	Zfp422
Lung endothelial cell(Lung)	Wasf2
Lung endothelial cell(Lung)	Rpl31-ps12
Lung endothelial cell(Lung)	Rras
Lung endothelial cell(Lung)	Col4a2
Lung endothelial cell(Lung)	1810037I17Rik
Lung endothelial cell(Lung)	Wwtr1
Lung endothelial cell(Lung)	Ndfip2
Lung endothelial cell(Lung)	Acsl5
Lung endothelial cell(Lung)	Psma7
Lung endothelial cell(Lung)	Psmc2
Lung endothelial cell(Lung)	Tpm4
Lung endothelial cell(Lung)	Prkar1a
Lung endothelial cell(Lung)	Grn
Lung endothelial cell(Lung)	Mob2
Lung endothelial cell(Lung)	Eif4g2
Lung endothelial cell(Lung)	Emp1
Lung endothelial cell(Lung)	Bnip3l
Lung endothelial cell(Lung)	Vdac3
Lung endothelial cell(Lung)	Arhgdia
Lung endothelial cell(Lung)	Tspan17
Lung endothelial cell(Lung)	Chmp6
Lung endothelial cell(Lung)	Ninj1
Lung endothelial cell(Lung)	Emp2
Lung endothelial cell(Lung)	Spr
Lung endothelial cell(Lung)	Dpf2
Lung endothelial cell(Lung)	Zfp503
Lung endothelial cell(Lung)	Dhrs7
Lung endothelial cell(Lung)	Tgfb1
Lung endothelial cell(Lung)	Daam1
Lung endothelial cell(Lung)	Cct3
Lung endothelial cell(Lung)	Plscr4
Lung endothelial cell(Lung)	Nmi
Lung endothelial cell(Lung)	Csnk1a1
Lung endothelial cell(Lung)	Stx7
Lung endothelial cell(Lung)	Psmd3
Lung endothelial cell(Lung)	Strn4
Lung endothelial cell(Lung)	Raly
Lung endothelial cell(Lung)	Rela
Lung endothelial cell(Lung)	Cox7a2
Lung endothelial cell(Lung)	Foxo1
Lung endothelial cell(Lung)	Add3
Lung endothelial cell(Lung)	Eif4a3
Lung endothelial cell(Lung)	Hmgb1
Lung endothelial cell(Lung)	Rnf145
Lung endothelial cell(Lung)	Tmem109
Lung endothelial cell(Lung)	Nde1
Lung endothelial cell(Lung)	Xpnpep1
Lung endothelial cell(Lung)	Amotl2
Lung endothelial cell(Lung)	Tmem66
Lung endothelial cell(Lung)	Morf4l1
Lung endothelial cell(Lung)	H1f0
Lung endothelial cell(Lung)	Dapk3
Lung endothelial cell(Lung)	Sh3glb2
Lung endothelial cell(Lung)	Ralb
Lung endothelial cell(Lung)	4833439L19Rik
Lung endothelial cell(Lung)	Ccny
Lung endothelial cell(Lung)	Tmpo
Lung endothelial cell(Lung)	Casp8
Lung endothelial cell(Lung)	Tpm3
Lung endothelial cell(Lung)	Ppp1ca
Lung endothelial cell(Lung)	Phc2
Lung endothelial cell(Lung)	Hist1h2bc
Lung endothelial cell(Lung)	H2-M3
Lung endothelial cell(Lung)	Mndal
Lung endothelial cell(Lung)	Prmt1
Lung endothelial cell(Lung)	Mgat1
Lung endothelial cell(Lung)	1110007C09Rik
Lung endothelial cell(Lung)	Hmg20b
Lung endothelial cell(Lung)	Vdac2
Lung endothelial cell(Lung)	Ap2m1
Lung endothelial cell(Lung)	Hhex
Lung endothelial cell(Lung)	Skap2
Lung endothelial cell(Lung)	2210013O21Rik
Lung endothelial cell(Lung)	Ifngr2
Lung endothelial cell(Lung)	Ppt2
Lung endothelial cell(Lung)	Pls3
Lung endothelial cell(Lung)	Il6st
Lung endothelial cell(Lung)	Agtrap
Lung endothelial cell(Lung)	Rab14
Lung endothelial cell(Lung)	Vgll4
Lung endothelial cell(Lung)	Ppp3ca
Lung endothelial cell(Lung)	Fli1
Lung endothelial cell(Lung)	Ndufa8
Lung endothelial cell(Lung)	Stat1
Lung endothelial cell(Lung)	Top1
Lung endothelial cell(Lung)	Hnrnpk
Lung endothelial cell(Lung)	Atp2c1
Lung endothelial cell(Lung)	Psmd12
Lung endothelial cell(Lung)	Lyn
Lung endothelial cell(Lung)	B230219D22Rik
Lung endothelial cell(Lung)	Cyfip1
Lung endothelial cell(Lung)	Mdh2
Lung endothelial cell(Lung)	Psmc1
Lung endothelial cell(Lung)	Irf9
Lung endothelial cell(Lung)	Peg13
Lung endothelial cell(Lung)	Ltbr
Lung endothelial cell(Lung)	Syngr2
Lung endothelial cell(Lung)	Polr2c
Lung endothelial cell(Lung)	Ndufa12
Lung endothelial cell(Lung)	Plec
Lung endothelial cell(Lung)	Pdlim7
Lung endothelial cell(Lung)	Hip1
Lung endothelial cell(Lung)	Pdia6
Lung endothelial cell(Lung)	Ubl7
Lung endothelial cell(Lung)	Eif4a2
Lung endothelial cell(Lung)	Rbck1
Lung endothelial cell(Lung)	Bax
Lung endothelial cell(Lung)	Rnf7
Lung endothelial cell(Lung)	Psmd7
Lung endothelial cell(Lung)	Scoc
Lung endothelial cell(Lung)	Camk1
Lung endothelial cell(Lung)	Rbpms
Lung endothelial cell(Lung)	Pdia3
Lung endothelial cell(Lung)	Atox1
Lung endothelial cell(Lung)	Mocs2
Lung endothelial cell(Lung)	Vps25
Lung endothelial cell(Lung)	Fam100b
Lung endothelial cell(Lung)	Cops4
Lung endothelial cell(Lung)	Bsg
Lung endothelial cell(Lung)	Flii
Lung endothelial cell(Lung)	Tmbim1
Lung endothelial cell(Lung)	Plekhf2
Lung endothelial cell(Lung)	Capns1
Lung endothelial cell(Lung)	Orai1
Lung endothelial cell(Lung)	Fam114a2
Lung endothelial cell(Lung)	Lman1
Lung endothelial cell(Lung)	Ptgfrn
Lung endothelial cell(Lung)	Rab5a
Lung endothelial cell(Lung)	Hnrnpu
Lung endothelial cell(Lung)	Zbtb4
Lung endothelial cell(Lung)	Anp32e
Lung endothelial cell(Lung)	Alas1
Lung endothelial cell(Lung)	A730098P11Rik
Lung endothelial cell(Lung)	Metap2
Lung endothelial cell(Lung)	Uqcrc1
Lung endothelial cell(Lung)	Ube2l6
Lung endothelial cell(Lung)	Pacsin2
Lung endothelial cell(Lung)	Bub3
Lung endothelial cell(Lung)	Tmem85
Lung endothelial cell(Lung)	1810027O10Rik
Lung endothelial cell(Lung)	Sox4
Lung endothelial cell(Lung)	Degs1
Lung endothelial cell(Lung)	Ube2v1
Lung endothelial cell(Lung)	Sept7
Lung endothelial cell(Lung)	Uba2
Lung endothelial cell(Lung)	Xiap
Lung endothelial cell(Lung)	Gstp1
Lung endothelial cell(Lung)	Necap2
Lung endothelial cell(Lung)	Cfl2
Lung endothelial cell(Lung)	Psmd2
Lung endothelial cell(Lung)	BC002163
Lung endothelial cell(Lung)	Dctn2
Lung endothelial cell(Lung)	Pak1ip1
Lung endothelial cell(Lung)	Gabarapl2
Lung endothelial cell(Lung)	Sav1
Lung endothelial cell(Lung)	Psmb7
Lung endothelial cell(Lung)	0610031J06Rik
Lung endothelial cell(Lung)	Nfe2l1
Lung endothelial cell(Lung)	Rab18
Lung endothelial cell(Lung)	Ncald
Lung endothelial cell(Lung)	Rgl1
Lung endothelial cell(Lung)	Akap9
Lung endothelial cell(Lung)	Fam3c
Lung endothelial cell(Lung)	Sgta
Lung endothelial cell(Lung)	Mob4
Lung endothelial cell(Lung)	Trappc6b
Lung endothelial cell(Lung)	Atp6v1e1
Lung endothelial cell(Lung)	Kras
Lung endothelial cell(Lung)	Pdrg1
Lung endothelial cell(Lung)	Setd3
Lung endothelial cell(Lung)	Psmd6
Lung endothelial cell(Lung)	Fam108a
Lung endothelial cell(Lung)	Nrbp1
Lung endothelial cell(Lung)	Imp3
Lung endothelial cell(Lung)	Fbxw2
Lung endothelial cell(Lung)	Rheb
Lung endothelial cell(Lung)	Ddx39b
Lung endothelial cell(Lung)	Rab2a
Lung endothelial cell(Lung)	Osbpl9
Lung endothelial cell(Lung)	Rbms2
Lung endothelial cell(Lung)	0610012G03Rik
Lung endothelial cell(Lung)	Pcbp1
Lung endothelial cell(Lung)	Tmem111
Lung endothelial cell(Lung)	Cd2ap
Lung endothelial cell(Lung)	Rbm42
Lung endothelial cell(Lung)	Ivns1abp
Lung endothelial cell(Lung)	Actr1a
Lung endothelial cell(Lung)	Phlda3
Lung endothelial cell(Lung)	Plekha2
Lung endothelial cell(Lung)	Vamp5
Lung endothelial cell(Lung)	Eif3g
Lung endothelial cell(Lung)	Rbm8a
Lung endothelial cell(Lung)	1500011K16Rik
Lung endothelial cell(Lung)	Psmc4
Lung endothelial cell(Lung)	Ppp1r11
Lung endothelial cell(Lung)	Ict1
Lung endothelial cell(Lung)	Nsmce1
Lung endothelial cell(Lung)	Immt
Lung endothelial cell(Lung)	Vps35
Lung endothelial cell(Lung)	Psma3
Lung endothelial cell(Lung)	Bag6
Lung endothelial cell(Lung)	Psmb2
Lung endothelial cell(Lung)	2700089E24Rik
Lung endothelial cell(Lung)	Rgs3
Lung endothelial cell(Lung)	Klc1
Lung endothelial cell(Lung)	Lima1
Lung endothelial cell(Lung)	Hspd1
Lung endothelial cell(Lung)	Rbms1
Lung endothelial cell(Lung)	Pisd-ps3
Lung endothelial cell(Lung)	Ssu72
Lung endothelial cell(Lung)	Polr2m
Lung endothelial cell(Lung)	Tsg101
Lung endothelial cell(Lung)	Rala
Lung endothelial cell(Lung)	Chmp2a
Lung endothelial cell(Lung)	Sept2
Lung endothelial cell(Lung)	Rrp1
Lung endothelial cell(Lung)	Xbp1
Lung endothelial cell(Lung)	Commd1
Lung endothelial cell(Lung)	Stip1
Lung endothelial cell(Lung)	Adrm1
Lung endothelial cell(Lung)	Car2
Lung endothelial cell(Lung)	Gdi2
Lung endothelial cell(Lung)	Vcp
Lung endothelial cell(Lung)	Psma5
Lung endothelial cell(Lung)	Commd3
Lung endothelial cell(Lung)	Cflar
Lung endothelial cell(Lung)	Tmx1
Lung endothelial cell(Lung)	Eif3b
Lung endothelial cell(Lung)	Ube2g1
Lung endothelial cell(Lung)	Slc35b1
Lung endothelial cell(Lung)	1110002B05Rik
Lung endothelial cell(Lung)	Glod4
Lung endothelial cell(Lung)	Sar1b
Lung endothelial cell(Lung)	Psmc3
Lung endothelial cell(Lung)	Hprt
Lung endothelial cell(Lung)	Kif5b
Lung endothelial cell(Lung)	Atp1b3
Lung endothelial cell(Lung)	Csnk2b
Lung endothelial cell(Lung)	Ywhah
Lung endothelial cell(Lung)	Crk
Lung endothelial cell(Lung)	Dnajb11
Lung endothelial cell(Lung)	Mosc2
Lung endothelial cell(Lung)	Gipc1
Lung endothelial cell(Lung)	BC031181
Lung endothelial cell(Lung)	U2af1
Lung endothelial cell(Lung)	Nudt9
